L_nm,W_um,T_K,Vgs_V,Vds_V,log10_Id_A
250.0,0.2,400.0,0.31,0.5,-6.897593738754952
250.0,0.2,400.0,0.31,0.9,-6.8842597185601075
250.0,0.2,400.0,0.31,1.0,-6.8810115019339895
250.0,0.2,400.0,0.32,0.05,-6.945252924617514
250.0,0.2,400.0,0.32,0.1,-6.857235225361276
250.0,0.2,400.0,0.32,0.3,-6.8338660296948905
250.0,0.2,400.0,0.32,0.5,-6.826306864802366
250.0,0.2,400.0,0.32,0.9,-6.813114264304215
250.0,0.2,400.0,0.32,1.0,-6.8099205460584855
250.0,0.2,400.0,0.33,0.05,-6.878807968226526
250.0,0.2,400.0,0.33,0.1,-6.787202680011646
250.0,0.2,400.0,0.33,0.3,-6.763112723370936
250.0,0.2,400.0,0.33,0.5,-6.755609061941833
250.0,0.2,400.0,0.33,0.9,-6.742559032403417
250.0,0.2,400.0,0.33,1.0,-6.739415874623796
250.0,0.2,400.0,0.34,0.05,-6.8135663748047515
250.0,0.2,400.0,0.34,0.1,-6.717940092442817
250.0,0.2,400.0,0.34,0.3,-6.692994157033762
250.0,0.2,400.0,0.34,0.5,-6.6855428772653225
250.0,0.2,400.0,0.34,0.9,-6.6726431093572165
250.0,0.2,400.0,0.34,1.0,-6.669547669506563
250.0,0.2,400.0,0.35,0.05,-6.749650759298108
250.0,0.2,400.0,0.35,0.1,-6.649556205519767
250.0,0.2,400.0,0.35,0.3,-6.623594604898285
250.0,0.2,400.0,0.35,0.5,-6.616197196438337
250.0,0.2,400.0,0.35,0.9,-6.603451962012868
250.0,0.2,400.0,0.35,1.0,-6.600405877630528
250.0,0.2,400.0,0.36,0.05,-6.687205080958152
250.0,0.2,400.0,0.36,0.1,-6.58218632039787
250.0,0.2,400.0,0.36,0.3,-6.555022005615148
250.0,0.2,400.0,0.36,0.5,-6.547678315739084
250.0,0.2,400.0,0.36,0.9,-6.535093348689099
250.0,0.2,400.0,0.36,1.0,-6.532093096085282
250.0,0.2,400.0,0.37,0.05,-6.626334157008355
250.0,0.2,400.0,0.37,0.1,-6.515940869207947
250.0,0.2,400.0,0.37,0.3,-6.487350284702331
250.0,0.2,400.0,0.37,0.5,-6.480061806501359
250.0,0.2,400.0,0.37,0.9,-6.467640613742237
250.0,0.2,400.0,0.37,1.0,-6.464688154013597
250.0,0.2,400.0,0.38,0.05,-6.567142903002671
250.0,0.2,400.0,0.38,0.1,-6.450937854578839
250.0,0.2,400.0,0.38,0.3,-6.420664643665069
250.0,0.2,400.0,0.38,0.5,-6.41343069754516
250.0,0.2,400.0,0.38,0.9,-6.4011755823972685
250.0,0.2,400.0,0.38,1.0,-6.398271284529466
250.0,0.2,400.0,0.39,0.05,-6.509728210738214
250.0,0.2,400.0,0.39,0.1,-6.3873083082296365
250.0,0.2,400.0,0.39,0.3,-6.3550525698575235
250.0,0.2,400.0,0.39,0.5,-6.347871679322641
250.0,0.2,400.0,0.39,0.9,-6.335786890420679
250.0,0.2,400.0,0.39,1.0,-6.3329301423437006
250.0,0.2,400.0,0.4,0.05,-6.4541809406163875
250.0,0.2,400.0,0.4,0.1,-6.325191198114526
250.0,0.2,400.0,0.4,0.3,-6.290605366903315
250.0,0.2,400.0,0.4,0.5,-6.283474981249137
250.0,0.2,400.0,0.4,0.9,-6.271561802583146
250.0,0.2,400.0,0.4,1.0,-6.268753003504899
250.0,0.2,400.0,0.41,0.05,-6.400576562969338
250.0,0.2,400.0,0.41,0.1,-6.264726144435767
250.0,0.2,400.0,0.41,0.3,-6.227414275548855
250.0,0.2,400.0,0.41,0.5,-6.220332094093039
250.0,0.2,400.0,0.41,0.9,-6.208592190518751
250.0,0.2,400.0,0.41,1.0,-6.205831343424307
250.0,0.2,400.0,0.42,0.05,-6.348977014993675
250.0,0.2,400.0,0.42,0.1,-6.206051845653203
250.0,0.2,400.0,0.42,0.3,-6.165570394326618
250.0,0.2,400.0,0.42,0.5,-6.158531031052901
250.0,0.2,400.0,0.42,0.9,-6.146965293388624
250.0,0.2,400.0,0.42,1.0,-6.144251340675953
250.0,0.2,400.0,0.43,0.05,-6.299426071514183
250.0,0.2,400.0,0.43,0.1,-6.149298026788968
250.0,0.2,400.0,0.43,0.3,-6.105157452928387
250.0,0.2,400.0,0.43,0.5,-6.098154963649413
250.0,0.2,400.0,0.43,0.9,-6.086762234536151
250.0,0.2,400.0,0.43,1.0,-6.084095979404113
250.0,0.2,400.0,0.44,0.05,-6.251950814313837
250.0,0.2,400.0,0.44,0.1,-6.094583011230373
250.0,0.2,400.0,0.44,0.3,-6.046252868689258
250.0,0.2,400.0,0.44,0.5,-6.039281464645004
250.0,0.2,400.0,0.44,0.9,-6.028059299008037
250.0,0.2,400.0,0.44,1.0,-6.025440413163339
250.0,0.5,250.0,0.0,0.05,-10.669620728050146
250.0,0.5,250.0,0.0,0.1,-10.629679397134119
250.0,0.5,250.0,0.0,0.3,-10.506399763495699
250.0,0.5,250.0,0.0,0.5,-10.179269299800707
250.0,0.5,250.0,0.0,0.9,-9.19027939055011
250.0,0.5,250.0,0.0,1.0,-8.939789598201463
250.0,0.5,250.0,0.01,0.05,-10.536428000100644
250.0,0.5,250.0,0.01,0.1,-10.498718852183305
250.0,0.5,250.0,0.01,0.3,-10.40716951632344
250.0,0.5,250.0,0.01,0.5,-10.14283884240842
250.0,0.5,250.0,0.01,0.9,-9.208965146423575
250.0,0.5,250.0,0.01,1.0,-8.960851694850948
250.0,0.5,250.0,0.02,0.05,-10.402817276717439
250.0,0.5,250.0,0.02,0.1,-10.366546694492168
250.0,0.5,250.0,0.02,0.3,-10.297947050234114
250.0,0.5,250.0,0.02,0.5,-10.090506017259667
250.0,0.5,250.0,0.02,0.9,-9.224555583964678
250.0,0.5,250.0,0.02,1.0,-8.980148732555996
250.0,0.5,250.0,0.03,0.05,-10.26901273406096
250.0,0.5,250.0,0.03,0.1,-10.23366003718667
250.0,0.5,250.0,0.03,0.3,-10.181249046392388
250.0,0.5,250.0,0.03,0.5,-10.022377437075484
250.0,0.5,250.0,0.03,0.9,-9.235853020885555
250.0,0.5,250.0,0.03,1.0,-8.99693171638103
250.0,0.5,250.0,0.04,0.05,-10.135155020290126
250.0,0.5,250.0,0.04,0.1,-10.100378093221252
250.0,0.5,250.0,0.04,0.3,-10.059177823581638
250.0,0.5,250.0,0.04,0.5,-9.939672411856499
250.0,0.5,250.0,0.04,0.9,-9.241331047539633
250.0,0.5,250.0,0.04,1.0,-9.01020368596137
250.0,0.5,250.0,0.05,0.05,-10.00133620611345
250.0,0.5,250.0,0.05,0.1,-9.966914160538915
250.0,0.5,250.0,0.05,0.3,-9.933368498497503
250.0,0.5,250.0,0.05,0.5,-9.844408927387722
250.0,0.5,250.0,0.05,0.9,-9.239154737698119
250.0,0.5,250.0,0.05,1.0,-9.01866577213071
250.0,0.5,250.0,0.06,0.05,-9.86762822827491
250.0,0.5,250.0,0.06,0.1,-9.833404133939814
250.0,0.5,250.0,0.06,0.3,-9.805039105591856
250.0,0.5,250.0,0.06,0.5,-9.73896088023987
250.0,0.5,250.0,0.06,0.9,-9.227283792725252
250.0,0.5,250.0,0.06,1.0,-9.020701165921441
250.0,0.5,250.0,0.07,0.05,-9.734069543696332
250.0,0.5,250.0,0.07,0.1,-9.699950444254652
250.0,0.5,250.0,0.07,0.3,-9.675059397985098
250.0,0.5,250.0,0.07,0.5,-9.62566232051245
250.0,0.5,250.0,0.07,0.9,-9.203690070258542
250.0,0.5,250.0,0.07,1.0,-9.014423098351047
250.0,0.5,250.0,0.08,0.05,-9.600694979701741
250.0,0.5,250.0,0.08,0.1,-9.566622247788958
250.0,0.5,250.0,0.08,0.3,-9.544048718675825
250.0,0.5,250.0,0.08,0.5,-9.506568439684813
250.0,0.5,250.0,0.08,0.9,-9.166689659753223
250.0,0.5,250.0,0.08,1.0,-8.997816653234956
250.0,0.5,250.0,0.09,0.05,-9.467529724674591
250.0,0.5,250.0,0.09,0.1,-9.433477660726771
250.0,0.5,250.0,0.09,0.3,-9.41244280469134
250.0,0.5,250.0,0.09,0.5,-9.38334912326581
250.0,0.5,250.0,0.09,0.9,-9.115291843437468
250.0,0.5,250.0,0.09,1.0,-8.969003806132285
250.0,0.5,250.0,0.1,0.05,-9.334609464948613
250.0,0.5,250.0,0.1,0.1,-9.30056468134332
250.0,0.5,250.0,0.1,0.3,-9.280548552732576
250.0,0.5,250.0,0.1,0.5,-9.25729607346434
250.0,0.5,250.0,0.1,0.9,-9.049442871689962
250.0,0.5,250.0,0.1,1.0,-8.926563941168707
250.0,0.5,250.0,0.11,0.05,-9.20197466381779
250.0,0.5,250.0,0.11,0.1,-9.167935828110858
250.0,0.5,250.0,0.11,0.3,-9.148589980540876
250.0,0.5,250.0,0.11,0.5,-9.12937490669783
250.0,0.5,250.0,0.11,0.9,-8.97004835796316
250.0,0.5,250.0,0.11,1.0,-8.869865731081575
250.0,0.5,250.0,0.12,0.05,-9.069671541749088
250.0,0.5,250.0,0.12,0.1,-9.03563947053787
250.0,0.5,250.0,0.12,0.3,-9.016731939307528
250.0,0.5,250.0,0.12,0.5,-9.00029542070212
250.0,0.5,250.0,0.12,0.9,-8.878765259730566
250.0,0.5,250.0,0.12,1.0,-8.799226084513968
250.0,0.5,250.0,0.13,0.05,-8.937752795932187
250.0,0.5,250.0,0.13,0.1,-8.903726259979003
250.0,0.5,250.0,0.13,0.3,-8.885105582692816
250.0,0.5,250.0,0.13,0.5,-8.87057437325692
250.0,0.5,250.0,0.13,0.9,-8.7776503635077
250.0,0.5,250.0,0.13,1.0,-8.715831049765223
250.0,0.5,250.0,0.14,0.05,-8.806271706665777
250.0,0.5,250.0,0.14,0.1,-8.772252086212212
250.0,0.5,250.0,0.14,0.3,-8.753824059298712
250.0,0.5,250.0,0.14,0.5,-8.740597271857412
250.0,0.5,250.0,0.14,0.9,-8.668833966142646
250.0,0.5,250.0,0.14,1.0,-8.621493084831677
250.0,0.5,250.0,0.15,0.05,-8.67529580466708
250.0,0.5,250.0,0.15,0.1,-8.6412810834521
250.0,0.5,250.0,0.15,0.3,-8.622979850840881
250.0,0.5,250.0,0.15,0.5,-8.610649601176512
250.0,0.5,250.0,0.15,0.9,-8.554268173374378
250.0,0.5,250.0,0.15,1.0,-8.518290856678254
250.0,0.5,250.0,0.16,0.05,-8.544894641444099
250.0,0.5,250.0,0.16,0.1,-8.510882814193884
250.0,0.5,250.0,0.16,0.3,-8.492669105577807
250.0,0.5,250.0,0.16,0.5,-8.480953389148329
250.0,0.5,250.0,0.16,0.9,-8.435615667672753
250.0,0.5,250.0,0.16,1.0,-8.408278879840825
250.0,0.5,250.0,0.17,0.05,-8.415146579154795
250.0,0.5,250.0,0.17,0.1,-8.38113327151519
250.0,0.5,250.0,0.17,0.3,-8.36298284777764
250.0,0.5,250.0,0.17,0.5,-8.35169171706033
250.0,0.5,250.0,0.17,0.9,-8.314211700361668
250.0,0.5,250.0,0.17,1.0,-8.29329416305885
250.0,0.5,250.0,0.18,0.05,-8.286137483839886
250.0,0.5,250.0,0.18,0.1,-8.252116861652762
250.0,0.5,250.0,0.18,0.3,-8.234014965119286
250.0,0.5,250.0,0.18,0.5,-8.223020753230271
250.0,0.5,250.0,0.18,0.9,-8.191101319793239
250.0,0.5,250.0,0.18,1.0,-8.17487130374191
250.0,0.5,250.0,0.19,0.05,-8.157960209086058
250.0,0.5,250.0,0.19,0.1,-8.123924830096955
250.0,0.5,250.0,0.19,0.3,-8.10586179072897
250.0,0.5,250.0,0.19,0.5,-8.095078443568662
250.0,0.5,250.0,0.19,0.9,-8.067085568888748
250.0,0.5,250.0,0.19,1.0,-8.054238045143828
250.0,0.5,250.0,0.2,0.05,-8.030712717505248
250.0,0.5,250.0,0.2,0.1,-7.996655812352118
250.0,0.5,250.0,0.2,0.3,-7.9786246145963275
250.0,0.5,250.0,0.2,0.5,-7.967994034554219
250.0,0.5,250.0,0.2,0.9,-7.942775260042413
250.0,0.5,250.0,0.2,1.0,-7.9323489837425
250.0,0.5,250.0,0.21,0.05,-7.904499385573956
250.0,0.5,250.0,0.21,0.1,-7.8704099941303465
250.0,0.5,250.0,0.21,0.3,-7.852410234174213
250.0,0.5,250.0,0.21,0.5,-7.84189695570204
250.0,0.5,250.0,0.21,0.9,-7.8186395475812995
250.0,0.5,250.0,0.21,1.0,-7.809942974859538
250.0,0.5,250.0,0.22,0.05,-7.779431699085038
250.0,0.5,250.0,0.22,0.1,-7.745292445020364
250.0,0.5,250.0,0.22,0.3,-7.727323122271712
250.0,0.5,250.0,0.22,0.5,-7.716900131557458
250.0,0.5,250.0,0.22,0.9,-7.695044405808446
250.0,0.5,250.0,0.22,1.0,-7.687577205325212
250.0,0.5,250.0,0.23,0.05,-7.655621482466564
250.0,0.5,250.0,0.23,0.1,-7.621414974803204
250.0,0.5,250.0,0.23,0.3,-7.603471132738152
250.0,0.5,250.0,0.23,0.5,-7.593126137127764
250.0,0.5,250.0,0.23,0.9,-7.57227863064619
250.0,0.5,250.0,0.23,1.0,-7.565691431333457
250.0,0.5,250.0,0.24,0.05,-7.533176848934313
250.0,0.5,250.0,0.24,0.1,-7.498879091521436
250.0,0.5,250.0,0.24,0.3,-7.480962590260835
250.0,0.5,250.0,0.24,0.5,-7.470687732289537
250.0,0.5,250.0,0.24,0.9,-7.450578593521839
250.0,0.5,250.0,0.24,1.0,-7.444620148012724
250.0,0.5,250.0,0.25,0.05,-7.412210487527199
250.0,0.5,250.0,0.25,0.1,-7.377789086551867
250.0,0.5,250.0,0.25,0.3,-7.359898364047095
250.0,0.5,250.0,0.25,0.5,-7.349687619015122
250.0,0.5,250.0,0.25,0.9,-7.330133856552013
250.0,0.5,250.0,0.25,1.0,-7.324629573557548
250.0,0.5,250.0,0.26,0.05,-7.292820864930647
250.0,0.5,250.0,0.26,0.1,-7.258237193480325
250.0,0.5,250.0,0.26,0.3,-7.240370677051058
250.0,0.5,250.0,0.26,0.5,-7.230224015082351
250.0,0.5,250.0,0.26,0.9,-7.211100168981731
250.0,0.5,250.0,0.26,1.0,-7.205927624931694
250.0,0.5,250.0,0.27,0.05,-7.175101978089066
250.0,0.5,250.0,0.27,0.1,-7.140305825286519
250.0,0.5,250.0,0.27,0.3,-7.122458771085072
250.0,0.5,250.0,0.27,0.5,-7.112378761778784
250.0,0.5,250.0,0.27,0.9,-7.093601381274416
250.0,0.5,250.0,0.27,1.0,-7.088675100211791
250.0,0.5,250.0,0.28,0.05,-7.0591330334592595
250.0,0.5,250.0,0.28,0.1,-7.024059744272912
250.0,0.5,250.0,0.28,0.3,-7.00622704628155
250.0,0.5,250.0,0.28,0.5,-6.9962164522698735
250.0,0.5,250.0,0.28,0.9,-6.977732508416985
250.0,0.5,250.0,0.28,1.0,-6.972993069509925
250.0,0.5,250.0,0.29,0.05,-6.94497735461508
250.0,0.5,250.0,0.29,0.1,-6.9095479514389355
250.0,0.5,250.0,0.29,0.3,-6.891719187128833
250.0,0.5,250.0,0.29,0.5,-6.881784891499001
250.0,0.5,250.0,0.29,0.9,-6.863561657436615
250.0,0.5,250.0,0.29,1.0,-6.8589706138274265
250.0,0.5,250.0,0.3,0.05,-6.832676756523558
250.0,0.5,250.0,0.3,0.1,-6.796792994718187
250.0,0.5,250.0,0.3,0.3,-6.778964141354966
250.0,0.5,250.0,0.3,0.5,-6.769106792777179
250.0,0.5,250.0,0.3,0.9,-6.751127179606115
250.0,0.5,250.0,0.3,1.0,-6.746654724179809
250.0,0.5,250.0,0.31,0.05,-6.722264755454006
250.0,0.5,250.0,0.31,0.1,-6.6858040208967155
250.0,0.5,250.0,0.31,0.3,-6.667957635627263
250.0,0.5,250.0,0.31,0.5,-6.658187734296596
250.0,0.5,250.0,0.31,0.9,-6.6404452878022555
250.0,0.5,250.0,0.31,1.0,-6.636074163075076
250.0,0.5,250.0,0.32,0.05,-6.6137579416548355
250.0,0.5,250.0,0.32,0.1,-6.576568975813346
250.0,0.5,250.0,0.32,0.3,-6.558686708699205
250.0,0.5,250.0,0.32,0.5,-6.549009220586956
250.0,0.5,250.0,0.32,0.9,-6.5315064521852815
250.0,0.5,250.0,0.32,1.0,-6.5272274659998395
250.0,0.5,250.0,0.33,0.05,-6.507160020885637
250.0,0.5,250.0,0.33,0.1,-6.469061732772468
250.0,0.5,250.0,0.33,0.3,-6.451120664531446
250.0,0.5,250.0,0.33,0.5,-6.441545842175518
250.0,0.5,250.0,0.33,0.9,-6.4242880839166006
250.0,0.5,250.0,0.33,1.0,-6.420092989856793
250.0,0.5,250.0,0.34,0.05,-6.402481419198888
250.0,0.5,250.0,0.34,0.1,-6.36325240701049
250.0,0.5,250.0,0.34,0.3,-6.345223948680799
250.0,0.5,250.0,0.34,0.5,-6.335756780741707
250.0,0.5,250.0,0.34,0.9,-6.318756953067841
250.0,0.5,250.0,0.34,1.0,-6.31464258053454
250.0,0.5,250.0,0.35,0.05,-6.299778426935442
250.0,0.5,250.0,0.35,0.1,-6.259156694107976
250.0,0.5,250.0,0.35,0.3,-6.241001862558242
250.0,0.5,250.0,0.35,0.5,-6.231651278177231
250.0,0.5,250.0,0.35,0.9,-6.214922983711778
250.0,0.5,250.0,0.35,1.0,-6.210889087505125
250.0,0.5,250.0,0.36,0.05,-6.199146882413455
250.0,0.5,250.0,0.36,0.1,-6.1568183183761835
250.0,0.5,250.0,0.36,0.3,-6.138491277194635
250.0,0.5,250.0,0.36,0.5,-6.129264354916421
250.0,0.5,250.0,0.36,0.9,-6.112823405810595
250.0,0.5,250.0,0.36,1.0,-6.108870826045032
250.0,0.5,250.0,0.37,0.05,-6.100649051906129
250.0,0.5,250.0,0.37,0.1,-6.05624340364848
250.0,0.5,250.0,0.37,0.3,-6.037686079484001
250.0,0.5,250.0,0.37,0.5,-6.028590078897781
250.0,0.5,250.0,0.37,0.9,-6.0124521545480025
250.0,0.5,250.0,0.37,1.0,-6.0085829653554015
250.0,0.5,250.0,0.38,0.05,-6.0043845465093835
250.0,0.5,250.0,0.38,0.1,-5.957471738849889
250.0,0.5,250.0,0.38,0.3,-5.938611614237451
250.0,0.5,250.0,0.38,0.5,-5.929651769964428
250.0,0.5,250.0,0.38,0.9,-5.913832440585333
250.0,0.5,250.0,0.38,1.0,-5.910048989943293
250.0,0.5,250.0,0.39,0.05,-5.910497592045017
250.0,0.5,250.0,0.39,0.1,-5.86057432705415
250.0,0.5,250.0,0.39,0.3,-5.841329991545926
250.0,0.5,250.0,0.39,0.5,-5.832511344762144
250.0,0.5,250.0,0.39,0.9,-5.817023582184539
250.0,0.5,250.0,0.39,1.0,-5.813328958107897
250.0,0.5,250.0,0.4,0.05,-5.819171904563392
250.0,0.5,250.0,0.4,0.1,-5.765672572001551
250.0,0.5,250.0,0.4,0.3,-5.745935547085662
250.0,0.5,250.0,0.4,0.5,-5.737259477081982
250.0,0.5,250.0,0.4,0.9,-5.7221181481069525
250.0,0.5,250.0,0.4,1.0,-5.718514383480513
250.0,0.5,250.0,0.41,0.05,-5.730624837713343
250.0,0.5,250.0,0.41,0.1,-5.672915012987687
250.0,0.5,250.0,0.41,0.3,-5.652558741468792
250.0,0.5,250.0,0.41,0.5,-5.64402580205104
250.0,0.5,250.0,0.41,0.9,-5.629239024360546
250.0,0.5,250.0,0.41,1.0,-5.625728356724021
250.0,0.5,250.0,0.42,0.05,-5.645098640795702
250.0,0.5,250.0,0.42,0.1,-5.5824851286123005
250.0,0.5,250.0,0.42,0.3,-5.561356406743417
250.0,0.5,250.0,0.42,0.5,-5.552962967546224
250.0,0.5,250.0,0.42,0.9,-5.538537490838899
250.0,0.5,250.0,0.42,1.0,-5.535121639500679
250.0,0.5,250.0,0.43,0.05,-5.562834702396795
250.0,0.5,250.0,0.43,0.1,-5.494581385070299
250.0,0.5,250.0,0.43,0.3,-5.4725002781109735
250.0,0.5,250.0,0.43,0.5,-5.464243975574467
250.0,0.5,250.0,0.43,0.9,-5.450179218589319
250.0,0.5,250.0,0.43,1.0,-5.446857603496792
250.0,0.5,250.0,0.44,0.05,-5.484063929525042
250.0,0.5,250.0,0.44,0.1,-5.4094178390749965
250.0,0.5,250.0,0.44,0.3,-5.386166631626776
250.0,0.5,250.0,0.44,0.5,-5.378039994380303
250.0,0.5,250.0,0.44,0.9,-5.364335334839667
250.0,0.5,250.0,0.44,1.0,-5.361109580377678
250.0,0.5,275.0,0.0,0.05,-10.282511739236162
250.0,0.5,275.0,0.0,0.1,-10.242056892289302
250.0,0.5,275.0,0.0,0.3,-10.17787051176585
250.0,0.5,275.0,0.0,0.5,-9.9905363560181
250.0,0.5,275.0,0.0,0.9,-9.165747832731679
250.0,0.5,275.0,0.0,1.0,-8.9257066361091
250.0,0.5,275.0,0.01,0.05,-10.161045810127884
250.0,0.5,275.0,0.01,0.1,-10.121457524301562
250.0,0.5,275.0,0.01,0.3,-10.071142443225792
250.0,0.5,275.0,0.01,0.5,-9.925461479748142
250.0,0.5,275.0,0.01,0.9,-9.176051957183452
250.0,0.5,275.0,0.01,1.0,-8.941779023084447
250.0,0.5,275.0,0.02,0.05,-10.0394868891414
250.0,0.5,275.0,0.02,0.1,-10.00047233486236
250.0,0.5,275.0,0.02,0.3,-9.960038895395273
250.0,0.5,275.0,0.02,0.5,-9.848351334557627
250.0,0.5,275.0,0.02,0.9,-9.1808892588729
250.0,0.5,275.0,0.02,1.0,-8.954500991562117
250.0,0.5,275.0,0.03,0.05,-9.917925875468416
250.0,0.5,275.0,0.03,0.1,-9.879287906165525
250.0,0.5,275.0,0.03,0.3,-9.845810432635457
250.0,0.5,275.0,0.03,0.5,-9.760885792614909
250.0,0.5,275.0,0.03,0.9,-9.178751845665955
250.0,0.5,275.0,0.03,1.0,-8.96276877925445
250.0,0.5,275.0,0.04,0.05,-9.796423225022027
250.0,0.5,275.0,0.04,0.1,-9.75802790029843
250.0,0.5,275.0,0.04,0.3,-9.729409661827578
250.0,0.5,275.0,0.04,0.5,-9.664945488399493
250.0,0.5,275.0,0.04,0.9,-9.168013832487693
250.0,0.5,275.0,0.04,1.0,-8.965255265867508
250.0,0.5,275.0,0.05,0.05,-9.675030626825952
250.0,0.5,275.0,0.05,0.1,-9.636788658199468
250.0,0.5,275.0,0.05,0.3,-9.611538220744313
250.0,0.5,275.0,0.05,0.5,-9.562358817081131
250.0,0.5,275.0,0.05,0.9,-9.147101163021143
250.0,0.5,275.0,0.05,1.0,-8.960443122542216
250.0,0.5,275.0,0.06,0.05,-9.553786033460192
250.0,0.5,275.0,0.06,0.1,-9.515633241741426
250.0,0.5,275.0,0.06,0.3,-9.492706917639179
250.0,0.5,275.0,0.06,0.5,-9.454747328420263
250.0,0.5,275.0,0.06,0.9,-9.11471625868134
250.0,0.5,275.0,0.06,1.0,-8.946748641814253
250.0,0.5,275.0,0.07,0.05,-9.432723015856123
250.0,0.5,275.0,0.07,0.1,-9.39461521479833
250.0,0.5,275.0,0.07,0.3,-9.373286074200546
250.0,0.5,275.0,0.07,0.5,-9.343454312218812
250.0,0.5,275.0,0.07,0.9,-9.070078094997248
250.0,0.5,275.0,0.07,1.0,-8.922690246824109
250.0,0.5,275.0,0.08,0.05,-9.311865054676513
250.0,0.5,275.0,0.08,0.1,-9.273778268097415
250.0,0.5,275.0,0.08,0.3,-9.253542512362573
250.0,0.5,275.0,0.08,0.5,-9.229542713179173
250.0,0.5,275.0,0.08,0.9,-9.013085912112873
250.0,0.5,275.0,0.08,1.0,-8.887116951364542
250.0,0.5,275.0,0.09,0.05,-9.191242956474548
250.0,0.5,275.0,0.09,0.1,-9.153161449792115
250.0,0.5,275.0,0.09,0.3,-9.133673664794781
250.0,0.5,275.0,0.09,0.5,-9.113828626859283
250.0,0.5,275.0,0.09,0.9,-8.944346498751516
250.0,0.5,275.0,0.09,1.0,-8.839432435820013
250.0,0.5,275.0,0.1,0.05,-9.07088774334534
250.0,0.5,275.0,0.1,0.1,-9.032805499847035
250.0,0.5,275.0,0.1,0.3,-9.013827288683448
250.0,0.5,275.0,0.1,0.5,-8.996927404032325
250.0,0.5,275.0,0.1,0.9,-8.865048740238532
250.0,0.5,275.0,0.1,1.0,-8.779716659792868
250.0,0.5,275.0,0.11,0.05,-8.950836267533264
250.0,0.5,275.0,0.11,0.1,-8.912751132204342
250.0,0.5,275.0,0.11,0.3,-8.894118694639156
250.0,0.5,275.0,0.11,0.5,-8.879301062617568
250.0,0.5,275.0,0.11,0.9,-8.77675073981601
250.0,0.5,275.0,0.11,1.0,-8.708719971408202
250.0,0.5,275.0,0.12,0.05,-8.831128488988057
250.0,0.5,275.0,0.12,0.1,-8.79304196749645
250.0,0.5,275.0,0.12,0.3,-8.774641604413523
250.0,0.5,275.0,0.12,0.5,-8.76129417018539
250.0,0.5,275.0,0.12,0.9,-8.681131461605634
250.0,0.5,275.0,0.12,1.0,-8.627715969544495
250.0,0.5,275.0,0.13,0.05,-8.711811159424037
250.0,0.5,275.0,0.13,0.1,-8.673719453683393
250.0,0.5,275.0,0.13,0.3,-8.655480011424423
250.0,0.5,275.0,0.13,0.5,-8.643167525503808
250.0,0.5,275.0,0.13,0.9,-8.579808178380157
250.0,0.5,275.0,0.13,1.0,-8.53827943053017
250.0,0.5,275.0,0.14,0.05,-8.592933875436863
250.0,0.5,275.0,0.14,0.1,-8.554833424850031
250.0,0.5,275.0,0.14,0.3,-8.536704390037997
250.0,0.5,275.0,0.14,0.5,-8.525122596144776
250.0,0.5,275.0,0.14,0.9,-8.474211695322337
250.0,0.5,275.0,0.14,1.0,-8.442058720615023
250.0,0.5,275.0,0.15,0.05,-8.474548313568446
250.0,0.5,275.0,0.15,0.1,-8.436439419886202
250.0,0.5,275.0,0.15,0.3,-8.418387081638741
250.0,0.5,275.0,0.15,0.5,-8.407321483703509
250.0,0.5,275.0,0.15,0.9,-8.36554590626529
250.0,0.5,275.0,0.15,1.0,-8.340613448865884
250.0,0.5,275.0,0.16,0.05,-8.356717126365822
250.0,0.5,275.0,0.16,0.1,-8.318592314973445
250.0,0.5,275.0,0.16,0.3,-8.300595050464286
250.0,0.5,275.0,0.16,0.5,-8.289897026951586
250.0,0.5,275.0,0.16,0.9,-8.254782289688011
250.0,0.5,275.0,0.16,1.0,-8.235308402218736
250.0,0.5,275.0,0.17,0.05,-8.239502878626725
250.0,0.5,275.0,0.17,0.1,-8.201355568669676
250.0,0.5,275.0,0.17,0.3,-8.183399478216604
250.0,0.5,275.0,0.17,0.5,-8.172964977931453
250.0,0.5,275.0,0.17,0.9,-8.14268620276148
250.0,0.5,275.0,0.17,1.0,-8.127285041914844
250.0,0.5,275.0,0.18,0.05,-8.122974384132752
250.0,0.5,275.0,0.18,0.1,-8.084794928579258
250.0,0.5,275.0,0.18,0.3,-8.066871228964349
250.0,0.5,275.0,0.18,0.5,-8.056628172300693
250.0,0.5,275.0,0.18,0.9,-8.029853577862927
250.0,0.5,275.0,0.18,1.0,-8.01746284302116
250.0,0.5,275.0,0.19,0.05,-8.007203557277803
250.0,0.5,275.0,0.19,0.1,-7.968979544096624
250.0,0.5,275.0,0.19,0.3,-7.951084537783535
250.0,0.5,275.0,0.19,0.5,-7.940982159214434
250.0,0.5,275.0,0.19,0.9,-7.916748282778396
250.0,0.5,275.0,0.19,1.0,-7.906567807840303
250.0,0.5,275.0,0.2,0.05,-7.892267833874458
250.0,0.5,275.0,0.2,0.1,-7.853986757318865
250.0,0.5,275.0,0.2,0.3,-7.836111432983737
250.0,0.5,275.0,0.2,0.5,-7.826117669681711
250.0,0.5,275.0,0.2,0.9,-7.8037270701230135
250.0,0.5,275.0,0.2,1.0,-7.7951667318604825
250.0,0.5,275.0,0.21,0.05,-7.778241593031841
250.0,0.5,275.0,0.21,0.1,-7.739883275946403
250.0,0.5,275.0,0.21,0.3,-7.722026543640885
